"","County","PollutionScore","Pollution_County","CountyPercentile"
"2784","San Joaquin",4.2699857325,24,0.140350877192982
"2785","San Joaquin",7.119233811,150,0.87719298245614
"2786","Orange ",7.439408366,564.5,0.928453947368421
"2787","Sacramento ",3.697047826,116,0.317808219178082
"2788","San Bernardino",7.064227243,401,0.879385964912281
"2789","Orange ",5.62869086,295,0.485197368421053
"2790","San Diego",7.103570288,730,0.990502035278155
"2791","San Francisco",5.167280504,178.5,0.734567901234568
"2792","Orange ",5.899791816,345,0.567434210526316
"2793","Riverside ",5.979662122,424,0.818532818532819
"2794","Los Angeles",7.065497348,1782.5,0.709876543209877
"2795","Sacramento ",5.954051549,322,0.882191780821918
"2796","San Francisco",4.126913732,86.5,0.3559670781893
"2797","Contra Costa",5.217325036,172.5,0.75
"2798","Riverside ",4.662071567,296,0.571428571428571
"2799","Yolo ",3.233926525,5,0.0943396226415094
"2800","Alameda ",4.541593362,194,0.49616368286445
"2801","Los Angeles",4.468661899,167,0.0665073675826364
"2802","Madera ",5.582995691,13.5,0.409090909090909
"2803","Los Angeles",6.849471299,1640,0.653126244524094
"2804","San Francisco",5.3638608,190.5,0.783950617283951
"2805","San Francisco",5.006972758,160,0.65843621399177
"2806","Los Angeles",6.040195049,992,0.395061728395062
"2807","Santa Clara",5.438624453,338,0.83046683046683
"2808","Los Angeles",6.313333204,1223,0.487056949422541
"2809","Colusa ",3.88462834,1,0.166666666666667
"2810","Riverside ",4.954343701,326.5,0.63030888030888
"2811","Los Angeles",7.542474167,2071,0.824771007566707
"2812","San Diego",4.849457989,422,0.572591587516961
"2813","Los Angeles",8.174748542,2294,0.91358024691358
"2814","San Diego",5.328512265,542,0.735413839891452
"2815","Santa Cruz",3.576625763,18,0.260869565217391
"2816","Los Angeles",3.213633754,26.5,0.0105535643170052
"2817","Monterey ",2.91437205566667,22,0.211538461538462
"2818","Sacramento ",3.680741525,115,0.315068493150685
"2819","Orange ",4.861491114,183,0.300986842105263
"2820","Los Angeles",3.364537304,39,0.015531660692951
"2821","Sacramento ",6.810498705,356.5,0.976712328767123
"2822","Los Angeles",5.881015111,871,0.346873755475906
"2823","San Diego",3.495451586,137,0.185888738127544
"2824","Alameda ",5.037337602,267,0.682864450127877
"2825","Los Angeles",5.525105823,611,0.243329350856233
"2826","Sacramento ",3.25415828,79,0.216438356164384
"2827","San Joaquin",4.687652753,38,0.222222222222222
"2828","Los Angeles",6.077371392,1019,0.405814416567105
"2829","Los Angeles",9.167863559,2477,0.986459577857427
"2830","Kern ",5.59747875,142.5,0.58641975308642
"2831","Ventura ",5.17177794,109,0.582887700534759
"2832","Merced ",6.671152996,52,0.8125
"2833","San Bernardino",4.8694987,161,0.353070175438596
"2834","Orange ",6.947170042,501,0.824013157894737
"2835","Contra Costa",6.264191793,211,0.917391304347826
"2836","Los Angeles",6.497231603,1381,0.549980087614496
"2837","San Diego",5.102459008,484,0.656716417910448
"2838","Santa Clara",3.982622521,148,0.363636363636364
"2839","Plumas ",3.897519942,5,0.714285714285714
"2840","Los Angeles",5.54371543,625,0.248904818797292
"2841","San Diego",4.9934020465,455.5,0.618046132971506
"2842","San Diego",2.998437203,57,0.0773405698778833
"2843","Kern ",7.571571123,232.5,0.95679012345679
"2844","Los Angeles",5.6855521055,724,0.288331342094783
"2845","San Bernardino",4.959345004,172.5,0.378289473684211
"2846","Stanislaus ",5.329827151,30,0.27027027027027
"2847","San Bernardino",3.7528004995,89,0.195175438596491
"2848","Orange ",5.468922983,273,0.449013157894737
"2849","Alameda ",2.545901687,9,0.0230179028132992
"2850","San Diego",5.493875423,573,0.777476255088195
"2851","Orange ",6.878756696,487,0.800986842105263
"2852","Orange ",6.623583007,451,0.741776315789474
"2853","Contra Costa",5.217325036,172.5,0.75
"2854","Merced ",5.906231341,18,0.28125
"2855","Los Angeles",5.16611187536364,405,0.161290322580645
"2856","Siskiyou ",NA,16,1
"2857","Riverside ",3.201445445,88,0.16988416988417
"2858","Los Angeles",5.731452617,754,0.300278773397053
"2859","Orange ",6.954907661,504,0.828947368421053
"2860","San Francisco",4.11428396375,85,0.349794238683128
"2861","Orange ",4.444540551,119,0.195723684210526
"2862","Sacramento ",4.0194520595,157,0.43013698630137
"2863","Los Angeles",8.178055857,2295,0.913978494623656
"2864","Santa Barbara",4.827138536,65,0.601851851851852
"2865","Alameda ",4.737467775,227,0.580562659846547
"2866","San Bernardino",3.690470362,85,0.18640350877193
"2867","Los Angeles",4.675217295,228,0.0908004778972521
"2868","Monterey ",4.396699997,66.5,0.639423076923077
"2869","Fresno ",4.472102578,20,0.0884955752212389
"2870","Los Angeles",6.559249541,1425.5,0.567702110712863
"2871","San Bernardino",4.25373574,122,0.267543859649123
"2872","Los Angeles",7.309019374,1937,0.771405814416567
"2873","San Francisco",4.821031584,149,0.613168724279835
"2874","Orange ",4.504203195,133,0.21875
"2875","Merced ",6.5370586025,47,0.734375
"2876","San Diego",3.014336266,58,0.0786974219810041
"2877","Los Angeles",6.728611469,1558,0.620469932297889
"2878","Santa Clara",6.455256832,392.5,0.964373464373464
"2879","Ventura ",4.363191847,61,0.32620320855615
"2880","San Diego",4.589935697,370,0.502035278154681
"2881","Los Angeles",8.3281644,2343,0.933094384707288
"2882","San Mateo",2.6097294805,12,0.069364161849711
"2883","Orange ",5.754313245,320,0.526315789473684
"2884","Los Angeles",7.554594222,2072,0.825169255276782
"2885","Orange ",4.046129249,78,0.128289473684211
"2886","Los Angeles",6.45793155,1351.5,0.538231780167264
"2887","Los Angeles",6.613272835,1469,0.585025886101155
"2888","Los Angeles",5.8313630505,825,0.328554360812425
"2889","Los Angeles",5.796211029,804,0.320191158900836
"2890","San Francisco",3.314742152,29.5,0.121399176954733
"2891","Los Angeles",8.051038175,2266,0.902429311031462
"2892","San Francisco",2.816560152,11,0.0452674897119342
"2893","El Dorado",4.87331003,54,1
"2894","Los Angeles",4.075581174,110,0.0438072481083234
"2895","Sonoma ",4.522538098,87,0.71900826446281
"2896","San Diego",5.465806097,565,0.766621438263229
"2897","Los Angeles",6.152206001,1084,0.431700517722023
"2898","Los Angeles",6.018434004,974,0.3878932696137
"2899","Los Angeles",6.110624943,1044,0.415770609318996
"2900","Los Angeles",6.491871315,1380,0.549581839904421
"2901","San Diego",3.048750996,67,0.0909090909090909
"2902","Placer ",6.108966931,91,0.989130434782609
"2903","Orange ",5.893301466,344,0.565789473684211
"2904","Los Angeles",5.648709538,698,0.277976901632816
"2905","Orange ",4.872075369,185,0.304276315789474
"2906","Riverside ",2.662375918,34,0.0656370656370656
"2907","San Joaquin",8.790339187,170.5,0.997076023391813
"2908","Napa ",3.699078611,9,0.2
"2909","Ventura ",3.986545462,38,0.203208556149733
"2910","Los Angeles",5.487322894,584,0.23257666268419
"2911","Los Angeles",7.372351157,1982,0.789326961369972
"2912","Los Angeles",9.166015101,2476,0.986061330147352
"2913","Fresno ",4.967381806,44.5,0.196902654867257
"2914","Los Angeles",6.14339912,1076,0.428514536041418
"2915","Los Angeles",4.962088579,322,0.128235762644365
"2916","Stanislaus ",4.767560567,12,0.108108108108108
"2917","Riverside ",2.183928967,10,0.0193050193050193
"2918","Riverside ",4.935248175,325,0.627413127413127
"2919","Los Angeles",5.673778193,718,0.285941855834329
"2920","Los Angeles",4.750383795,250.5,0.0997610513739546
"2921","Los Angeles",5.608495912,666,0.265232974910394
"2922","Tulare ",6.05115373,35,0.346534653465347
"2923","Ventura ",5.18927396,110,0.588235294117647
"2924","Sonoma ",2.328816203,3,0.0247933884297521
"2925","Los Angeles",4.956198921,316,0.125846276383911
"2926","San Diego",5.110424547,486,0.659430122116689
"2927","San Diego",5.900607767,637,0.864314789687924
"2928","Sacramento ",2.447779604,30,0.0821917808219178
"2929","Santa Barbara",5.40811366466667,82,0.759259259259259
"2930","Stanislaus ",5.584421903,37,0.333333333333333
"2931","San Mateo",4.232709238,66,0.38150289017341
"2932","Los Angeles",4.954136728,314,0.125049780963759
"2933","Los Angeles",7.572832098,2080,0.828355236957387
"2934","Mendocino ",3.68453800933333,12,0.521739130434783
"2935","Riverside ",6.524594609,462,0.891891891891892
"2936","Los Angeles",7.094770071,1805,0.718837116686579
"2937","Sacramento ",4.891144915,242,0.663013698630137
"2938","Santa Cruz",4.720445788,45.5,0.659420289855073
"2939","Orange ",7.714440562,580,0.953947368421053
"2940","San Joaquin",5.095021719,56,0.327485380116959
"2941","Los Angeles",5.745296647,771,0.307048984468339
"2942","Los Angeles",5.401143646,540,0.21505376344086
"2943","Marin ",3.927819541,34,0.548387096774194
"2944","San Francisco",4.364269103,102.5,0.421810699588477
"2945","Los Angeles",6.499876011,1384,0.551174830744723
"2946","San Diego",6.279761533,688.5,0.934192672998643
"2947","Los Angeles",5.431426294,553,0.220230983671844
"2948","San Francisco",2.585424589,2,0.00823045267489712
"2949","Yuba ",4.401287983,4.5,0.25
"2950","San Bernardino",4.135299781,117,0.256578947368421
"2951","Los Angeles",5.702831807,740,0.294703305455994
"2952","Madera ",7.7196937275,31,0.939393939393939
"2953","Los Angeles",4.684884935,232,0.0923934687375548
"2954","San Francisco",6.480036196,226.5,0.932098765432099
"2955","Fresno ",4.938871584,41,0.18141592920354
"2956","San Joaquin",6.991073807,146,0.853801169590643
"2957","Riverside ",6.48480508,460,0.888030888030888
"2958","Los Angeles",7.259232467,1909,0.760254878534448
"2959","San Diego",3.333440711,108,0.146540027137042
"2960","Santa Clara",4.184967534,179.5,0.441031941031941
"2961","San Bernardino",5.254857612,211,0.462719298245614
"2962","San Diego",4.118500909,260,0.352781546811398
"2963","Riverside ",5.255523675,361,0.696911196911197
"2964","Riverside ",6.451397217,457.5,0.883204633204633
"2965","Riverside ",3.202028167,89,0.171814671814672
"2966","Napa ",4.684521486,25,0.555555555555556
"2967","Los Angeles",6.407772151,1308.5,0.52110712863401
"2968","Los Angeles",5.381333441,523,0.208283552369574
"2969","Orange ",7.191707792,534,0.878289473684211
"2970","Modoc ",3.117210655,1,0.25
"2971","Riverside ",6.304089511,448,0.864864864864865
"2972","San Diego",3.27028685,100,0.135685210312076
"2973","Los Angeles",2.862347511,10,0.00398247710075667
"2974","Alameda ",5.4890749665,308.5,0.789002557544757
"2975","Contra Costa",4.529307755,122.5,0.532608695652174
"2976","Los Angeles",6.80726229,1607,0.639984070091597
"2977","Santa Barbara",4.327728981,49,0.453703703703704
"2978","Kern ",4.160975569,23,0.0946502057613169
"2979","Stanislaus ",6.763915121,85.5,0.77027027027027
"2980","Orange ",4.958901395,196,0.322368421052632
"2981","Monterey ",2.803061406,20,0.192307692307692
"2982","Ventura ",4.268413849,51,0.272727272727273
"2983","Solano ",6.3371746975,94,0.989473684210526
"2984","Los Angeles",8.859638634,2449,0.975308641975309
"2985","Los Angeles",6.000423148,956,0.380724810832338
"2986","Los Angeles",6.184415072,1103,0.439267224213461
"2987","Los Angeles",7.240072336,1899,0.756272401433692
"2988","Santa Clara",4.667675281,252,0.619164619164619
"2989","Stanislaus ",6.362475903,63,0.567567567567568
"2990","Alameda ",6.107240928,345,0.882352941176471
"2991","San Bernardino",3.898011487,100,0.219298245614035
"2992","Los Angeles",7.195220374,1876,0.747112704101951
"2993","Santa Clara",5.959181515,375,0.921375921375921
"2994","Orange ",4.821094115,175.5,0.288651315789474
"2995","Kern ",5.567355608,135,0.555555555555556
"2996","Los Angeles",4.417757317,158,0.0629231381919554
"2997","Los Angeles",2.59213907,3,0.001194743130227
"2998","Santa Clara",4.43974542,215,0.528255528255528
"2999","Sacramento ",5.527346307,301.5,0.826027397260274
"3000","Los Angeles",7.740375048,2160,0.860215053763441
"3001","Santa Clara",5.674746797,359,0.882063882063882
"3002","Monterey ",5.0185744665,82,0.788461538461538
"3003","Los Angeles",6.051521132,998.5,0.397650338510554
"3004","San Diego",5.035484164,465,0.630936227951153
"3005","Los Angeles",6.8204822855,1620,0.645161290322581
"3006","Los Angeles",7.769342399,2173,0.865392273994425
"3007","Santa Clara",3.8516882735,135,0.331695331695332
"3008","Orange ",7.216667789,536,0.881578947368421
"3009","Kern ",4.97448775,81.5,0.335390946502058
"3010","Contra Costa",4.813642576,146,0.634782608695652
"3011","San Mateo",4.667887881,94,0.543352601156069
"3012","Placer ",6.91920976,92,1
"3013","Sonoma ",6.201188268,119,0.983471074380165
"3014","Los Angeles",7.029108396,1764,0.702508960573477
"3015","Los Angeles",5.949464465,921,0.366786140979689
"3016","Fresno ",3.510720682,1.5,0.00663716814159292
"3017","Los Angeles",2.330161261,1,0.000398247710075667
"3018","Kern ",6.81963619,205,0.843621399176955
"3019","Butte ",3.8173575565,20,0.37037037037037
"3020","Los Angeles",5.845699751,841,0.334926324173636
"3021","Riverside ",3.416807051,117,0.225868725868726
"3022","Riverside ",7.644549458,502,0.969111969111969
"3023","San Francisco",4.07693508,77,0.316872427983539
"3024","Los Angeles",6.638571298,1493.5,0.594782954998009
"3025","Los Angeles",4.633155728,215,0.0856232576662684
"3026","San Diego",5.59045164,587,0.796472184531886
"3027","Riverside ",4.143149472,218.5,0.421814671814672
"3028","Santa Cruz",5.85450585,63.5,0.920289855072464
"3029","Los Angeles",5.909476597,887.5,0.353444842692155
"3030","San Diego",4.492947377,340.5,0.462008141112619
"3031","Orange ",6.898642406,489,0.804276315789474
"3032","San Diego",5.298997709,534,0.724559023066486
"3033","Los Angeles",6.552389714,1420,0.565511748307447
"3034","Tulare ",6.224251706,47,0.465346534653465
"3035","Mendocino ",3.548552785,11,0.478260869565217
"3036","San Bernardino",4.991342133,176,0.385964912280702
"3037","Orange ",6.575485642,445,0.731907894736842
"3038","Los Angeles",8.247934583,2320,0.923934687375548
"3039","Riverside ",3.9672541,193,0.372586872586873
"3040","Los Angeles",6.25608459,1156,0.460374352847471
"3041","San Diego",3.797937045,184,0.24966078697422
"3042","San Diego",4.766482706,407,0.552238805970149
"3043","Los Angeles",7.979771217,2247,0.894862604540024
"3044","Los Angeles",7.768785108,2172,0.864994026284349
"3045","Riverside ",3.739210179,171.5,0.331081081081081
"3046","Orange ",3.789370468,56,0.0921052631578947
"3047","Los Angeles",6.8167334195,1617,0.643966547192354
"3048","Monterey ",4.669066011,73,0.701923076923077
"3049","San Francisco",4.0700369565,75,0.308641975308642
"3050","Tulare ",6.7622281885,67,0.663366336633663
"3051","Los Angeles",6.62065281,1477,0.58821186778176
"3052","Sacramento ",5.364749942,287,0.786301369863014
"3053","Los Angeles",8.12043399433333,2281,0.908403026682597
"3054","San Diego",4.527327126,349,0.473541383989145
"3055","Los Angeles",7.680309002,2125.5,0.84647550776583
"3056","Los Angeles",7.151496594,1854,0.738351254480287
"3057","Sacramento ",4.105305528,164,0.449315068493151
"3058","Los Angeles",6.004454154,962.5,0.38331342094783
"3059","Los Angeles",6.5907102065,1451,0.577857427319793
"3060","Orange ",6.0148586675,359,0.590460526315789
"3061","Butte ",5.597338897,47,0.87037037037037
"3062","Los Angeles",9.330279092,2496,0.994026284348865
"3063","Los Angeles",5.325552123,487,0.19394663480685
"3064","Los Angeles",6.252783472,1152,0.458781362007168
"3065","Sacramento ",2.789045564,45,0.123287671232877
"3066","Los Angeles",5.972360077,931.5,0.370967741935484
"3067","Orange ",6.878140921,486,0.799342105263158
"3068","Los Angeles",4.054599909,109,0.0434090003982477
"3069","San Bernardino",6.427245763,347,0.760964912280702
"3070","Los Angeles",6.658054663,1518.5,0.6047391477499
"3071","Los Angeles",6.727372459,1557,0.620071684587814
"3072","San Diego",4.233773676,276,0.37449118046133
"3073","Los Angeles",7.49213936,2044,0.814018319394664
"3074","Santa Clara",4.926684856,282,0.692874692874693
"3075","San Francisco",3.429216152,35,0.1440329218107
"3076","Los Angeles",6.837128329,1631,0.649542015133413
"3077","Riverside ",4.643188944,291,0.561776061776062
"3078","Los Angeles",5.09378302,376,0.149741138988451
"3079","San Diego",6.022946353,660,0.895522388059702
"3080","Los Angeles",5.636320836,687,0.273596176821983
"3081","Sonoma ",4.282365892,77,0.636363636363636
"3082","Los Angeles",5.583118987,648,0.258064516129032
"3083","Los Angeles",7.370380614,1980,0.788530465949821
"3084","Kern ",5.531925284,131,0.539094650205761
"3085","San Bernardino",6.881759391,390,0.855263157894737
"3086","Los Angeles",6.658054663,1518.5,0.6047391477499
"3087","Stanislaus ",6.632998392,79.5,0.716216216216216
"3088","Los Angeles",9.212855908,2483,0.988849064117881
"3089","Los Angeles",6.577745589,1439,0.573078454798885
"3090","Riverside ",6.435232367,455.5,0.879343629343629
"3091","Orange ",6.235885512,393,0.646381578947368
"3092","San Francisco",4.982801852,159,0.654320987654321
"3093","Fresno ",6.198392878,132,0.584070796460177
"3094","Los Angeles",6.826083379,1625,0.647152528872959
"3095","Los Angeles",8.366540163,2349,0.935483870967742
"3096","San Bernardino",7.9724896225,442,0.969298245614035
"3097","Los Angeles",6.944454377,1698,0.676224611708483
"3098","Los Angeles",5.030839918,352,0.140183193946635
"3099","Placer ",4.0069764825,61,0.66304347826087
"3100","San Luis Obispo",5.338176916,58.5,0.873134328358209
"3101","Los Angeles",6.376013701,1274,0.5073675826364
"3102","San Joaquin",6.871342941,133,0.777777777777778
"3103","Los Angeles",7.177201425,1866,0.743130227001195
"3104","Monterey ",3.646234855,40,0.384615384615385
"3105","San Francisco",3.389931443,32.5,0.133744855967078
"3106","Orange ",6.26761214,399,0.65625
